date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:00:51	137112/137112	---MCZ	200	added ('OK')	font/opentype	etag:W/%22e7342b27f36b6d9a76b7541e7dd040c5822f2844%22	https://use.typekit.net/af/6e816b/00000000000000003b9b3064/27/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n5&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/6e816b/00000000000000003b9b3064/27/aa2f9	(from https://use.typekit.net/lab8xti.css)
19:00:51	84988/84988	---M--	200	added ('OK')	application/font-woff2	etag:%22cd9ce562a9a8d6a114226a926eb72f4058c9b0ad%22	https://use.typekit.net/af/5b5251/00000000000000003b9b3065/27/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i5&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/5b5251/00000000000000003b9b3065/27/l0dca	(from https://use.typekit.net/lab8xti.css)
19:00:52	90292/90292	---M--	200	added ('OK')	application/font-woff	etag:%22cd9ce562a9a8d6a114226a926eb72f4058c9b0ad%22	https://use.typekit.net/af/5b5251/00000000000000003b9b3065/27/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i5&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/5b5251/00000000000000003b9b3065/27/d0dca	(from https://use.typekit.net/lab8xti.css)
19:00:52	92780/92780	---M--	200	added ('OK')	application/font-woff2	etag:%226a6ed2abdf91d0a69f0d3a349bb130ab8778077c%22	https://use.typekit.net/af/740b38/000000000000000000012500/27/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n4&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/740b38/000000000000000000012500/27/l64f0	(from https://use.typekit.net/lab8xti.css)
19:00:52	141344/141344	---MCZ	200	added ('OK')	font/opentype	etag:W/%22cd9ce562a9a8d6a114226a926eb72f4058c9b0ad%22	https://use.typekit.net/af/5b5251/00000000000000003b9b3065/27/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i5&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/5b5251/00000000000000003b9b3065/27/a0dca	(from https://use.typekit.net/lab8xti.css)
19:00:53	111432/111432	---M--	200	added ('OK')	application/font-woff	etag:%226a6ed2abdf91d0a69f0d3a349bb130ab8778077c%22	https://use.typekit.net/af/740b38/000000000000000000012500/27/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n4&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/740b38/000000000000000000012500/27/d64f0	(from https://use.typekit.net/lab8xti.css)
19:00:53	100576/100576	---M--	200	added ('OK')	application/font-woff2	etag:%2215f08a8d0b5e9f8981ca2adc656e69608cd5710c%22	https://use.typekit.net/af/e61d82/0000000000000000000124fe/27/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i4&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/e61d82/0000000000000000000124fe/27/l34b8	(from https://use.typekit.net/lab8xti.css)
19:00:53	209436/209436	---MCZ	200	added ('OK')	font/opentype	etag:W/%226a6ed2abdf91d0a69f0d3a349bb130ab8778077c%22	https://use.typekit.net/af/740b38/000000000000000000012500/27/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n4&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/740b38/000000000000000000012500/27/a64f0	(from https://use.typekit.net/lab8xti.css)
19:00:53	121740/121740	---M--	200	added ('OK')	application/font-woff	etag:%2215f08a8d0b5e9f8981ca2adc656e69608cd5710c%22	https://use.typekit.net/af/e61d82/0000000000000000000124fe/27/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i4&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/e61d82/0000000000000000000124fe/27/d34b8	(from https://use.typekit.net/lab8xti.css)
19:00:54	227072/227072	---MCZ	200	added ('OK')	font/opentype	etag:W/%2215f08a8d0b5e9f8981ca2adc656e69608cd5710c%22	https://use.typekit.net/af/e61d82/0000000000000000000124fe/27/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i4&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/e61d82/0000000000000000000124fe/27/a34b8	(from https://use.typekit.net/lab8xti.css)
19:00:54	80364/80364	---M--	200	added ('OK')	application/font-woff2	etag:%2219d3fefc1e6df9fd6c283a67f76bfe44baa6a245%22	https://use.typekit.net/af/63cd12/0000000000000000000124ff/27/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n7&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/63cd12/0000000000000000000124ff/27/l04c7	(from https://use.typekit.net/lab8xti.css)
19:00:54	96684/96684	---M--	200	added ('OK')	application/font-woff	etag:%2219d3fefc1e6df9fd6c283a67f76bfe44baa6a245%22	https://use.typekit.net/af/63cd12/0000000000000000000124ff/27/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n7&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/63cd12/0000000000000000000124ff/27/d04c7	(from https://use.typekit.net/lab8xti.css)
19:00:55	189656/189656	---M-Z	200	added ('OK')	font/opentype	etag:W/%2219d3fefc1e6df9fd6c283a67f76bfe44baa6a245%22	https://use.typekit.net/af/63cd12/0000000000000000000124ff/27/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n7&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/63cd12/0000000000000000000124ff/27/a04c7	(from https://use.typekit.net/lab8xti.css)
19:00:55	79296/79296	---M--	200	added ('OK')	application/font-woff2	etag:%22c08b25f27311210027c7802a8ae9c200beda5072%22	https://use.typekit.net/af/e614cb/0000000000000000000124fd/27/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i7&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/e614cb/0000000000000000000124fd/27/l3fe8	(from https://use.typekit.net/lab8xti.css)
19:00:55	96132/96132	---M--	200	added ('OK')	application/font-woff	etag:%22c08b25f27311210027c7802a8ae9c200beda5072%22	https://use.typekit.net/af/e614cb/0000000000000000000124fd/27/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i7&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/e614cb/0000000000000000000124fd/27/d3fe8	(from https://use.typekit.net/lab8xti.css)
19:00:56	41256/41256	---M--	200	added ('OK')	application/font-woff2	etag:%22f5cd95d873bfb55913890329a3f775817db71b12%22	https://use.typekit.net/af/2f8f3d/0000000000000000000132dd/27/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n3&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/2f8f3d/0000000000000000000132dd/27/l0ac7	(from https://use.typekit.net/lab8xti.css)
19:00:56	42780/42780	---M--	200	added ('OK')	application/font-woff	etag:%22f5cd95d873bfb55913890329a3f775817db71b12%22	https://use.typekit.net/af/2f8f3d/0000000000000000000132dd/27/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n3&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/2f8f3d/0000000000000000000132dd/27/d0ac7	(from https://use.typekit.net/lab8xti.css)
19:00:56	188444/188444	---MCZ	200	added ('OK')	font/opentype	etag:W/%22c08b25f27311210027c7802a8ae9c200beda5072%22	https://use.typekit.net/af/e614cb/0000000000000000000124fd/27/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i7&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/e614cb/0000000000000000000124fd/27/a3fe8	(from https://use.typekit.net/lab8xti.css)
19:00:56	86380/86380	---M-Z	200	added ('OK')	font/opentype	etag:W/%22f5cd95d873bfb55913890329a3f775817db71b12%22	https://use.typekit.net/af/2f8f3d/0000000000000000000132dd/27/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n3&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/2f8f3d/0000000000000000000132dd/27/a0ac7	(from https://use.typekit.net/lab8xti.css)
19:00:57	39616/39616	---M--	200	added ('OK')	application/font-woff2	etag:%22769792d3a37e7e59a9dc5f1ad0644a5018093b26%22	https://use.typekit.net/af/9f8c97/0000000000000000000132de/27/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i3&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/9f8c97/0000000000000000000132de/27/l00c0	(from https://use.typekit.net/lab8xti.css)
19:00:57	40768/40768	---M--	200	added ('OK')	application/font-woff	etag:%22769792d3a37e7e59a9dc5f1ad0644a5018093b26%22	https://use.typekit.net/af/9f8c97/0000000000000000000132de/27/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i3&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/9f8c97/0000000000000000000132de/27/d00c0	(from https://use.typekit.net/lab8xti.css)
19:00:57	78020/78020	---MCZ	200	added ('OK')	font/opentype	etag:W/%22769792d3a37e7e59a9dc5f1ad0644a5018093b26%22	https://use.typekit.net/af/9f8c97/0000000000000000000132de/27/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i3&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/9f8c97/0000000000000000000132de/27/a00c0	(from https://use.typekit.net/lab8xti.css)
19:00:57	42280/42280	---M--	200	added ('OK')	application/font-woff2	etag:%2263a067c6d91ce134a19079ccb1596d7062a1fbf2%22	https://use.typekit.net/af/d8f71f/0000000000000000000132e1/27/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n5&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/d8f71f/0000000000000000000132e1/27/la2f9	(from https://use.typekit.net/lab8xti.css)
19:00:58	44284/44284	---M--	200	added ('OK')	application/font-woff	etag:%2263a067c6d91ce134a19079ccb1596d7062a1fbf2%22	https://use.typekit.net/af/d8f71f/0000000000000000000132e1/27/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n5&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/d8f71f/0000000000000000000132e1/27/da2f9	(from https://use.typekit.net/lab8xti.css)
19:00:58	88588/88588	---MCZ	200	added ('OK')	font/opentype	etag:W/%2263a067c6d91ce134a19079ccb1596d7062a1fbf2%22	https://use.typekit.net/af/d8f71f/0000000000000000000132e1/27/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n5&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/d8f71f/0000000000000000000132e1/27/aa2f9	(from https://use.typekit.net/lab8xti.css)
19:00:58	39796/39796	---M--	200	added ('OK')	application/font-woff2	etag:%2294883aa2dc633b6d57b897c2595c9dacd57335dd%22	https://use.typekit.net/af/ba2c35/0000000000000000000132e2/27/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i5&v=3	C:/Users/51982/Documents/Camtasia%20Studio/afarensis/evo2/use.typekit.net/af/ba2c35/0000000000000000000132e2/27/l0dca	(from https://use.typekit.net/lab8xti.css)
